opFECHA;DENOMINACION;DEBE;opID
2019-08-19;belgrano tx2;4878,15;8488
2019-08-19;san wilde tx2;23248,7;8487
2019-08-18;castillo tx2;11600,06;8486
2019-08-18;martin merlo;12875,86;8485
2019-08-18;lynmartin tx2;384,72;8484
2019-08-18;alsina tx2;2660,05;8483
2019-08-18;rodriguez tx2;25574,34;8482
2019-08-18;moreno tx2;16970,94;8481
2019-08-18;mercedes tx2;18784,51;8480
2019-08-18;peron 3513 tx2;5010,21;8479
2019-08-18;DOLORES PCIA,;1717,64;8477
2019-08-13;dorrego olavarria;18024,53;8424
2019-08-13;saladillo tx2;39693,63;8423
2019-08-13;DOLORES PCIA,;26752,86;8422
2019-08-11;moreno tx2;2850;8418
2019-08-11;moreno mitre tx2;4558,19;8417
2019-08-11;moreno nemesio;3524,92;8416
2019-08-11;casares tx2;1953,11;8415
2019-08-11;rivadavia tx2;2591,33;8414
2019-08-11;avelez tx2;1253,15;8413
2019-08-11;avenida de mayo tx2;2367,44;8412
2019-08-11;avellaneda 3431;2008,22;8411
2019-08-11;avellaneda 3003;11193,84;8410
2019-08-11;torcuato tx2;3808,41;8409
2019-08-11;3 de febrero tx2;2929,28;8408
2019-08-11;mitre san martin tx2;1238,83;8407
2019-08-11;congreso coronado tx2;3922,72;8406
2019-08-11;parana 562 tx2;3001,84;8405
2019-08-11;mosconi belgrano tx2;1665,85;8404
2019-08-11;lavalle tx2;4913,12;8403
2019-08-11;asamblea tx2;4368,09;8402
2019-08-11;santa fe 2648;3398,07;8401
2019-08-11;lynmartin tx2;2932,24;8400
2019-08-11;bocuzzi tx2;10015,86;8399
2019-08-11;lafeluro tx2;13224,52;8398
2019-08-08;varela calzada tx2;14213,53;8390
2019-08-08;beiro 4285 tx2;2024,28;8389
2019-08-08;banfield tx2;11406,81;8388
2019-08-08;bazar umi;2823,87;8387
2019-08-08;boedolomas tx2;8725,21;8386
2019-08-08;ruta 23 tx2;2201,78;8385
2019-08-08;merlo moreno;1309,77;8384
2019-08-08;nestor tx2;10297,02;8383
2019-08-07;avelez tx2;707,13;8382
2019-08-07;yerbal cabildo tx2;9450,66;8381
2019-08-07;moreno nemesio;7359,21;8380
2019-08-07;parana 562 tx2;1342,61;8379
2019-08-07;mosconi belgrano tx2;6550,05;8378
2019-08-06;avenida de mayo tx2;4150,05;8377
2019-08-06;lomas yrigoyen;5928,01;8376
2019-08-06;avellaneda 3431;5117,16;8375
2019-08-06;avellaneda 3003;16220,32;8374
2019-08-06;torcuato tx2;9618,67;8373
2019-08-06;casares tx2;5643,06;8372
2019-08-05;congreso coronado tx2;9790,15;8371
2019-08-05;rivadavia tx2;198,14;8370
2019-08-05;moreno mitre tx2;10036,04;8369
2019-08-05;lavalle tx2;8333,96;8368
2019-08-05;cesar;4010,07;8367
2019-08-05;8000 tx2;2575,41;8366
2019-08-04;santa fe 2648;11698,12;8364
2019-08-02;moron belgrano tx2;7262,76;8347
2019-08-02;laferrere tx2;3763,8;8346
2019-08-02;bingocrovara tx2;4104,51;8345
2019-08-02;moron belgrano tx2;2095,08;8344
2019-08-01;palomar;13486,64;8343
2019-08-01;jauretche tx2;6711,79;8342
2019-08-01;hurlingham tx2;7405,81;8341
2019-08-01;mitre san martin tx2;3942,88;8340
2019-08-01;rivadavia tx2;2222,58;8339
2019-08-01;3 de febrero tx2;10644,37;8338
2019-08-01;asamblea tx2;5143,63;8337
2019-08-01;podesta tx2;6318,01;8336
2019-08-01;belgrano tx2;551,54;8334
2019-07-31;pilar rivadavia tx2;22531,87;8320
2019-07-31;pilar miguel tx2;10759,75;8319
2019-07-31;HAEDO TX2;10242,45;8318
2019-07-31;peron miguel;3123,74;8317
2019-07-31;tapia escobar tx2;3156,51;8316
2019-07-31;moreno tx2;6221,23;8313
2019-07-31;pellegrini rodriguez;26791,25;8312
2019-07-31;rodriguez tx2;8469,77;8311
2019-07-31;merlo tx2;12458,69;8310
2019-07-30;diego santa fe;5003,84;8303
2019-07-30;yrigoyen paz;10582,78;8302
2019-07-30;lacroze suarez;18005,32;8301
2019-07-30;lanus tx2;20607,61;8300
2019-07-30;julieta lanus tx2;14825,29;8299
2019-07-30;lalee tx2;3249,86;8298
2019-07-30;avellaneda tx2;2336,12;8297
2019-07-30;lujan tx2;11272,19;8296
2019-07-29;independencia tx2;3247,87;8283
2019-07-29;mitre avellaneda tx2;6096,57;8282
2019-07-29;santos tx2;5050,02;8281
2019-07-29;ciudadela tx2;9517,12;8280
2019-07-29;san isidro tx2;7342,31;8261
2019-07-29;beccar tx2;3604,01;8260
2019-07-29;lin tx2;7405,33;8259
2019-07-29;soler tx2;3482,74;8258
2019-07-28;chacarita tx2;1511,86;8257
2019-07-28;gaona tx2;3441,51;8256
2019-07-28;monroe tx2;5231,42;8255
2019-07-28;avellaneda 1961;12614,27;8254
2019-07-28;luis lavalle tx2;2887,31;8253
2019-07-25;america tx2;20610,57;8251
2019-07-25;san arieta;9567,15;8250
2019-07-25;san justo tx2;6551,02;8249
2019-07-25;san isidro tx2;2013,99;8246
2019-07-25;alsina tx2;287,71;8245
2019-07-24;rivadavia 18029;5987,11;8233
2019-07-24;marcos paz tx2;1321,59;8232
2019-07-24;san moron tx2;22238,35;8231
2019-07-24;HAEDO TX2;27622,73;8230
2019-07-24;estrada santa fe tx2;3229,84;8229
2019-07-24;cordoba tx2;4569,25;8228
2019-07-24;jose maria moreno tx2;5839,51;8227
2019-07-24;peron 3513 tx2;2364,25;8226
2019-07-24;alberdi tx2;5354,12;8225
2019-07-23;mercedes tx2;14867,64;8210
2019-07-22;solano tx2;4312,14;8209
2019-07-22;varela calzada tx2;7904,16;8208
2019-07-22;bocuzzi tx2;5437,18;8207
2019-07-22;illia french;12428,82;8206
2019-07-22;belgrano tx2;1561,8;8204
2019-07-22;alsina tx2;3894,86;8203
2019-07-22;lynmartin tx2;5435,68;8201
2019-07-22;marcos paz tx2;11725,05;8200
2019-07-22;illia murguiondo;17918,83;8199
2019-07-22;corrientes 2 tx2;8457,58;8197
2019-07-20;claypole tx2;6132,96;8195
2019-07-20;peron 3513 tx2;15533,69;8194
2019-07-20;choy tx2;914,97;8192
2019-07-20;dorrego olavarria;11298,28;8191
2019-07-20;libreria thomas;17505,77;8190
2019-07-20;gaona tx2;634;8189
2019-07-20;belgrano tx2;7220,16;8188
2019-07-20;san wilde tx2;24298,23;8187
2019-07-20;moron belgrano tx2;9013,63;8186
2019-07-18;veronica tx2;11281,75;8152
2019-07-18;3638 tx2;6713,36;8151
2019-07-18;alsina tx2;412,39;8150
2019-07-17;zarate independencia tx2;13293,47;8142
2019-07-17;san martin tx2;11145,58;8141
2019-07-17;carrillo tx2;6931,14;8140
2019-07-17;cabildo 1757;6852,92;8139
2019-07-17;castillo tx2;3882,96;8138
2019-07-16;illia santamarina;14191,57;8132
2019-07-16;el jaguel tx2;8551,54;8131
2019-07-16;vicente grande tx2;29184,29;8130
2019-07-16;bingocrovara tx2;2086,63;8129
2019-07-16;belgrano tx2;1827,25;8128
2019-07-16;berazategui tx2;2116,04;8127
2019-07-16;merlo tx2;13440,74;8126
2019-07-16;laferrere tx2;7382,31;8125
2019-07-16;lafenacional;6565,33;8124
2019-07-16;urquiza tx2;5489,61;8123
2019-07-16;chacarita tx2;7554,1;8122
2019-07-15;choy tx2;3640,11;8121
2019-07-15;merlo tx2;7071,31;8120
2019-07-15;cabildo 3520;958,99;8119
2019-07-15;maipu yerbal tx2;10163,94;8118
2019-07-15;olivos tx2;16826,02;8117
2019-07-15;estrada tx2;6195,58;8113
2019-07-15;noi tx2;14582,29;8111
2019-07-15;catan tx2;13102,09;8110
2019-07-15;moreno tx2;14344,62;8108
2019-07-15;rodriguez tx2;16102,88;8107
2019-07-15;la terminal;23125,19;8099
2019-07-14;lomas rosas;4228,33;8098
2019-07-14;quilmes tx2;17983,45;8097
2019-07-14;avellaneda 3431;1426,8;8096
2019-07-14;vicente jose tx2;10171,16;8095
2019-07-14;liniers tx2;7785,52;8094
2019-07-14;rivadavia 2379 tx2;11985,38;8092
2019-07-13;alsina tx2;3035,57;8085
2019-07-13;yrigoyen paz;9100,15;8084
2019-07-13;gaona tx2;1242,13;8083
2019-07-13;ciudadela tx2;13912,8;8082
2019-07-13;marquez tx2;2231,8;8081
2019-07-13;big store;625,68;8080
2019-07-13;rolon tx2;984,61;8079
2019-07-13;jhonny grand bourg tx2;185,29;8078
2019-07-13;tres arroyos PCIA tx2;2703,21;8077
2019-07-13;azul tx2;550,49;8076
2019-07-11;villegas tx2;15382,23;8074
2019-07-11;kimi tx2;5687,34;8073
2019-07-11;soler tx2;4893,99;8072
2019-07-11;martin 2521 tx2;8758,92;8071
2019-07-11;martin triunvirato;14098,95;8070
2019-07-11;santos tx2;4568,05;8069
2019-07-11;caseros tx2;12001,28;8068
2019-07-11;perfumeria triunvirato;3083,71;8067
2019-07-11;asamblea tx2;1881,41;8066
2019-07-10;achupallas tx2;6095,36;8038
2019-07-10;berazategui tx2;5496,2;8037
2019-07-10;marquez tx2;4881,53;8036
2019-07-09;liniers tx2;7081,32;8035
2019-07-09;tapia escobar tx2;1242,41;8034
2019-07-09;big store;7515,27;8032
2019-07-09;rolon tx2;893,32;8031
2019-07-09;jhonny grand bourg tx2;7142,11;8030
2019-07-08;belgrano tx2;4867,81;8029
2019-07-07;tres arroyos PCIA tx2;48851,8;8028
2019-07-07;CASA CAMI;1248,83;8027
2019-07-07;azul tx2;22499,46;8026
2019-07-07;8000 tx2;2155,72;8025
2019-07-07;pablo alberdi tx2;4062,72;8024
2019-07-07;franco 5827;11069,55;8023
2019-07-04;centenario 234 tx2;14783,35;8022
2019-07-04;san isidro tx2;9948,26;8021
2019-07-04;beccar tx2;3045,81;8020
2019-07-04;libreria windsor ;460,2;8019
2019-07-04;avellaneda 3431;10160,04;8018
2019-07-04;juan mansilla tx2;3902,93;8017
2019-07-04;estrada santa fe tx2;451,78;8016
2019-07-03;alberdi tx2;10576,71;8008
2019-07-03;nico lomas tx2;17519,57;8007
2019-07-03;tapia escobar tx2;8400,43;8006
2019-07-03;la terminal;12470,55;8005
2019-07-03;moron belgrano tx2;14470,7;8003
2019-07-03;bingocrovara tx2;8719;8002
2019-07-03;castillo tx2;5357,76;8001
2019-07-02;3 de febrero tx2;16463,67;7989
2019-07-02;estrada tx2;2233,79;7988
2019-07-02;san martin tx2;7719,82;7987
2019-07-02;mitre san martin tx2;7165,08;7986
2019-07-02;independencia tx2;1270,06;7985
2019-07-02;congreso coronado tx2;11329,81;7984
2019-07-02;carrillo tx2;7297,58;7983
2019-07-02;merlo libertador;6274,51;7982
2019-07-02;moreno tx2;6010,98;7981
2019-07-01;lomas yrigoyen;5063,81;7974
2019-07-01;jose maria moreno tx2;11603,56;7973
2019-07-01;choy tx2;11862,84;7972
2019-07-01;xeng tx2;3157,71;7971
2019-07-01;lopez tx2;5522,05;7970
2019-07-01;asamblea tx2;2319,21;7969
2019-07-01;podesta tx2;10480,81;7968
2019-06-29;san juan tx2;8794,72;7964
2019-06-29;linazca tx2;4647,51;7963
2019-06-29;soler tx2;11124,27;7962
2019-06-28;saladillo tx2;440,53;7961
2019-06-28;cesar;1124,93;7938
2019-06-27;santa fe 3480;6264,23;7937
2019-06-27;santa fe tx2;8651,4;7936
2019-06-27;diego santa fe;6162,89;7935
2019-06-27;cesar;259,19;7934
2019-06-27;san wilde tx2;10018,44;7933
2019-06-27;belgrano tx2;6447,67;7932
2019-06-27;marcos paz tx2;14286,88;7930
2019-06-26;saladillo tx2;30983,33;7929
2019-06-26;cesar;3604,36;7928
2019-06-26;peron 3513 tx2;5162,45;7927
2019-06-26;santos tx2;3103,4;7926
2019-06-26;casares tx2;7789,77;7925
2019-06-26;avenida de mayo tx2;5076,07;7924
2019-06-26;parana adelina;13890,55;7923
2019-06-26;munro mitre tx2;14628,6;7922
2019-06-26;velez sarsfield tx2;6962,48;7921
2019-06-25;quilmes tx2;6209,69;7904
2019-06-25;varela calzada tx2;4932,26;7903
2019-06-25;cordoba tx2;6688,57;7902
2019-06-25;rodriguez tx2;17495,24;7901
2019-06-25;pellegrini rodriguez;22121,36;7900
2019-06-25;CASA CAMI;575,52;7899
2019-06-24;yrigoyen paz;6341,1;7885
2019-06-24;bazar umi;2832,84;7884
2019-06-22;san fernando tx2;9530,59;7873
2019-06-22;colon;7999,18;7872
2019-06-22;torcuato tx2;20031,63;7871
2019-06-22;pacheco tx2;29164,92;7870
2019-06-22;wang tx2;16281,47;7869
2019-06-22;avellaneda 1961;11108,79;7868
2019-06-20;galicia tx2;1846,31;7852
2019-06-20;asamblea tx2;5547,87;7851
2019-06-20;rivadavia tx2;1043,25;7850
2019-06-20;azul tx2;2227,92;7848
2019-06-20;dorrego olavarria;2938,85;7847
2019-06-19;CASA CAMI;958,81;7846
2019-06-19;vergara tx2;2856,4;7845
2019-06-18;liniers tx2;7220,54;7844
2019-06-18;laferrere tx2;9637,75;7842
2019-06-18;mercedes tx2;12718,15;7841
2019-06-17;CASA CAMI;595,45;7840
2019-06-17;navarro las heras;10483,01;7839
2019-06-17;estrada santa fe tx2;274;7838
2019-06-16;lynmartin tx2;6648,55;7836
2019-06-16;josecpaz tx2;11308,76;7834
2019-06-16;beiro 4285 tx2;3561,97;7833
2019-06-16;jauretche tx2;11156,59;7832
2019-06-16;herrera celina tx2;3519,92;7831
2019-06-16;celina tx2;14995,2;7830
2019-06-13;solano tx2;6720,82;7828
2019-06-13;alsina tx2;5850,82;7827
2019-06-12;tapiales tx2;12594,47;7824
2019-06-12;lanus tx2;4788,96;7823
2019-06-11;varela tx2;8182,59;7821
2019-06-11;claypole tx2;4769,76;7820
2019-06-11;varela calzada tx2;3004,73;7819
2019-06-11;moreno tx2;9297,08;7818
2019-06-11;bingocrovara tx2;1265,3;7817
2019-06-10;belgrano tx2;3477,81;7801
2019-06-10;rivadavia tx2;2908,79;7800
2019-06-10;gaona tx2;2888,19;7799
2019-06-09;yerbal cabildo tx2;10407,85;7787
2019-06-07;marcos paz tx2;2756,28;7786
2019-06-07;bocuzzi tx2;8511,49;7785
2019-06-07;cuenca tz2;7376,02;7784
2019-06-07;san wilde tx2;14961,9;7783
2019-06-07;san arieta;13040,56;7782
2019-06-07;dorrego olavarria;9745,11;7781
2019-06-07;azul tx2;19753,27;7780
2019-06-06;xeng tx2;5060,45;7779
2019-06-06;cabildo 3520;5321,92;7778
2019-06-06;katinazca tx2;12583,21;7777
2019-06-06;vicente jose tx2;1369,99;7776
2019-06-06;la terminal;15551,22;7775
2019-06-06;cesar;5727,2;7774
2019-06-06;merlo libertador;2894,77;7773
2019-06-06;castillo tx2;2801,44;7772
2019-06-06;martin merlo;14722,06;7763
2019-06-06;claypole tx2;370,57;7762
2019-06-05;tapia escobar tx2;7929,55;7761
2019-06-05;illia french;13474,87;7754
2019-06-05;illia santamarina;16146,91;7753
2019-06-04;ruta 23 tx2;6055,59;7752
2019-06-04;carrillo tx2;7810,24;7750
2019-06-04;san martin tx2;14730,79;7749
2019-06-04;mitre san martin tx2;21457,01;7748
2019-06-04;asamblea tx2;5360,5;7746
2019-06-03;martin triunvirato;9117,86;7735
2019-06-03;rivadavia 18029;11233,53;7734
2019-06-03;lujan tx2;5733,42;7733
2019-06-03;vergara tx2;29881,42;7732
2019-06-01;moron belgrano tx2;5902,14;7708
2019-06-01;peron 3513 tx2;4122,92;7707
2019-06-01;glew tx2;375,94;7706
2019-06-01;veronica tx2;17768,37;7705
2019-06-01;forest 581 tx2;7494,08;7704
2019-06-01;corrientes tx2;11664,36;7703
2019-06-01;vicente jose tx2;15525,98;7702
2019-05-30;gerardo tx2;2865,35;7701
2019-05-30;alberdi tx2;1402,29;7700
2019-05-30;olavarria tx2;15297,74;7699
2019-05-30;tapia escobar tx2;1707,85;7698
2019-05-30;CASA CAMI;331,3;7697
2019-05-29;3 de febrero tx2;13738,62;7683
2019-05-29;rodriguez tx2;1155,26;7682
2019-05-29;moreno tx2;548;7681
2019-05-29;lacroze suarez;8866,35;7680
2019-05-29;cordoba tx2;5604,7;7679
2019-05-29;independencia tx2;7841,96;7678
2019-05-28;glew tx2;8686,09;7662
2019-05-28;rodriguez tx2;27415,57;7661
2019-05-28;moreno tx2;14989,05;7660
2019-05-27;estrada santa fe tx2;15651,33;7659
2019-05-27;claypole tx2;2057,85;7657
2019-05-27;alberdi tx2;13487,57;7654
2019-05-27;belgrano tx2;3680,85;7653
2019-05-26;chacarita tx2;3284,68;7649
2019-05-26;centenario 234 tx2;7929,55;7648
2019-05-26;centenario 234 tx2;4845,84;7647
2019-05-26;avellaneda 3431;15154,62;7646
2019-05-26;avellaneda 1961;4078,86;7645
2019-05-26;beccar tx2;8162,3;7644
2019-05-26;san isidro tx2;2926,56;7643
2019-05-26;juramento tx2;24889,34;7642
2019-05-25;santa fe 3480;4211,96;7641
2019-05-24;rivadavia tx2;6455,21;7624
2019-05-24;gaona tx2;2180,39;7623
2019-05-24;luis lavalle tx2;7989,74;7622
2019-05-24;jose maria moreno tx2;11807,95;7620
2019-05-24;palomar;14551,66;7619
2019-05-23;kimi tx2;4697,01;7609
2019-05-23;florida-martin tx2;10877,49;7608
2019-05-23;tapia escobar tx2;848,56;7607
2019-05-23;marcos paz tx2;7633,7;7606
2019-05-23;illia murguiondo;22742,76;7605
2019-05-23;bingocrovara tx2;7946,13;7604
2019-05-23;lafeluro tx2;6529,09;7603
2019-05-22;castillo tx2;3598,56;7602
2019-05-21;murature tx2;7309,63;7593
2019-05-21;ciudadela tx2;12179,19;7592
2019-05-20;santos tx2;9370,07;7578
2019-05-20;cabildo 3520;4535,65;7577
2019-05-20;david;46455,62;7576
2019-05-20;saladillo tx2;29742,48;7575
2019-05-20;soler tx2;5945,49;7574
2019-05-20;tapia escobar tx2;2202,65;7573
2019-05-20;catan tx2;7919,48;7572
2019-05-19;rioja 2074;2672,46;7571
2019-05-19;cobo tx2;9355,34;7570
2019-05-17;illia arieta tx2;49855,21;7561
2019-05-17;varela calzada tx2;1095,61;7560
2019-05-16;yrigoyen paz;3727,75;7559
2019-05-16;peron miguel;6397,4;7558
2019-05-16;tapia escobar tx2;10907,91;7557
2019-05-16;varela calzada tx2;14503,96;7556
2019-05-16;asamblea tx2;7495,8;7555
2019-05-16;liniers tx2;8541,21;7554
2019-05-15;parana adelina;1369,99;7540
2019-05-15;avenida de mayo tx2;2422,92;7539
2019-05-15;mitre 2230 tx2;14674,58;7538
2019-05-15;cesar;13936,71;7537
2019-05-15;mitre avellaneda tx2;4796,96;7536
2019-05-15;alsina tx2;7370,58;7535
2019-05-15;san wilde tx2;25833,24;7534
2019-05-15;podesta tx2;952,13;7512
2019-05-15;merlo libertador;12481,77;7511
2019-05-14;lynmartin tx2;2933,99;7510
2019-05-14;lalee tx2;2465,8;7509
2019-05-14;banfield tx2;14319,3;7508
2019-05-14;Libreria agustina;238,3;7507
2019-05-14;moreno tx2;10089,5;7506
2019-05-14;big store;2916,22;7505
2019-05-14;25 avellaneda tx2;7123,94;7504
2019-05-14;cordoba tx2;3054,43;7503
2019-05-14;peron 3513 tx2;10550,76;7502
2019-05-13;balbin tx2;20734,09;7501
2019-05-13;mercedes tx2;16327,84;7500
2019-05-13;monroe tx2;10160,01;7499
2019-05-13;rivadavia 2379 tx2;10193,13;7498
2019-05-13;independencia tx2;1467,97;7497
2019-05-13;moreno tx2;8728,86;7496
2019-05-12;rolon tx2;10248,44;7492
2019-05-12;lafenacional;4557,99;7491
2019-05-10;quilmes tx2;881,06;7490
2019-05-10;merlo moreno;2114,75;7489
2019-05-10;martin 2521 tx2;15927,08;7484
2019-05-10;xeng tx2;7017,45;7483
2019-05-10;lopez tx2;7444,76;7482
2019-05-10;maipu 24 tx2;3832,31;7481
2019-05-09;zarate independencia tx2;11357,22;7480
2019-05-09;laferrere tx2;504,84;7478
2019-05-09;calzada tx2;3821,92;7477
2019-05-08;cabildo 1757;8711,44;7465
2019-05-08;pellegrini rodriguez;21548,9;7464
2019-05-08;timbues 846 tx2;7265,1;7463
2019-05-08;eva san juan tx2;16435,71;7462
2019-05-08;laferrere tx2;3932,79;7461
2019-05-08;moron belgrano tx2;16417,47;7460
2019-05-08;castillo tx2;4899,17;7459
2019-05-08;parque chas tx2;5816,72;7444
2019-05-08;8000 tx2;7007,92;7443
2019-05-08;gaona 2665 tx2;4916,99;7442
2019-05-07;santos tx2;2533,3;7441
2019-05-07;podesta tx2;4452,13;7439
2019-05-07;los incas tx2;17152,69;7438
2019-05-07;gaona tx2;3136,77;7437
2019-05-07;rivadavia tx2;9364,32;7436
2019-05-06;quilmes tx2;26302,4;7426
2019-05-06;america tx2;2183,06;7425
2019-05-05;parana 562 tx2;4446,61;7422
2019-05-03;chacarita tx2;387,9;7421
2019-05-03;belgrano tx2;3524,25;7420
2019-05-03;mitrecabildo tx2;17431,45;7419
2019-05-03;rodriguez tx2;9134,32;7418
2019-05-03;marcos paz tx2;9150,61;7417
2019-05-03;pellegrini rodriguez;16810,07;7416
2019-05-03;chacarita tx2;555,52;7409
2019-05-03;boedo cordoba tx2;8401,76;7408
2019-05-03;ciudadela tx2;13013,49;7407
2019-05-03;lavalle tx2;12515,94;7406
2019-05-03;diego santa fe;10690,63;7405
2019-05-01;timbues 846 tx2;13500,36;7391
2019-05-01;casares tx2;7835,86;7390
2019-05-01;corrientes 2 tx2;2844,89;7381
2019-05-01;america tx2;22676,71;7380
2019-04-29;alsina tx2;1497,76;7343
2019-04-29;mitre avellaneda tx2;3372,89;7342
2019-04-29;galicia tx2;18130,51;7339
2019-04-29;lanus tx2;8494,33;7338
2019-04-29;lujan tx2;14408,1;7337
2019-04-29;belgrano tx2;10317,1;7336
2019-04-29;san wilde tx2;16259,22;7335
2019-04-29;podesta tx2;341,28;7334
2019-04-28;santa fe tx2;7130,6;7333
2019-04-28;3 de febrero tx2;10940,66;7332
2019-04-28;chacarita tx2;2546,57;7331
2019-04-28;CASA CAMI;336,4;7330
2019-04-28;franco 5827;16450,89;7329
2019-04-28;moreno tx2;11145,83;7328
2019-04-25;berazategui tx2;17296,26;7314
2019-04-25;mosconi tx2;8646,43;7313
2019-04-25;linazca tx2;4100,96;7312
2019-04-25;soler tx2;9063,68;7310
2019-04-24;lynmartin tx2;442,96;7258
2019-04-24;asamblea tx2;4092,33;7257
2019-04-24;libreria los primos;725,76;7256
2019-04-24;estrada tx2;5530,73;7255
2019-04-24;marquez tx2;3060,18;7254
2019-04-24;avenida de mayo tx2;7114,28;7253
2019-04-23;claypole tx2;8041,2;7252
2019-04-23;lomas yrigoyen;10520,27;7251
2019-04-23;boedolomas tx2;8836,17;7250
2019-04-22;laferrere tx2;440,53;7237
2019-04-22;kimi tx2;4894,76;7236
2019-04-22;beiro 4285 tx2;18728,01;7235
2019-04-22;martin triunvirato;6915,11;7234
2019-04-21;rodriguez tx2;12148,62;7233
2019-04-21;castillo tx2;2291,15;7231
2019-04-21;beccar tx2;3693,48;7230
2019-04-21;libreria windsor ;2005,76;7229
2019-04-21;san isidro tx2;14495,51;7228
2019-04-21;yerbal cabildo tx2;6185,13;7227
2019-04-21;maipu yerbal tx2;6078,66;7226
2019-04-21;jauretche tx2;11168,02;7225
2019-04-21;cordoba tx2;3923,55;7223
2019-04-17;catan tx2;1430,26;7208
2019-04-17;laferrere tx2;4657,68;7207
2019-04-16;marcos paz tx2;4752,98;7186
2019-04-16;cesar;6891,63;7185
2019-04-16;wang tx2;13957,3;7184
2019-04-16;pilar miguel tx2;15478,35;7182
2019-04-16;torcuato tx2;14510,75;7181
2019-04-16;lin tx2;2399,95;7180
2019-04-16;saladillo tx2;14507;7176
2019-04-15;alsina tx2;4819,46;7175
2019-04-15;carrillo tx2;9661,33;7174
2019-04-15;san martin tx2;14221,05;7173
2019-04-15;mitre san martin tx2;10801,64;7172
2019-04-15;pilar rivadavia tx2;7259,82;7171
2019-04-15;avellaneda 1961;6090,68;7170
2019-04-15;juan mansilla tx2;1126,06;7169
2019-04-15;san fernando tx2;3245,65;7168
2019-04-15;colon;2053,54;7167
2019-04-15;santos tx2;3198,74;7105
2019-04-14;caseros crovara tx2;1816,99;7104
2019-04-14;liniers tx2;2547,78;7103
2019-04-14;riva 7579 tx2;1541,86;7102
2019-04-14;nazca 2968 tx2;2063,16;7101
2019-04-14;dorrego olavarria;7119,49;7100
2019-04-14;marcos paz tx2;1173,74;7099
2019-04-14;yrigoyen paz;5524,45;7091
2019-04-14;josecpaz tx2;18862,28;7090
2019-04-13;gaona tx2;2424,29;7089
2019-04-13;nestor tx2;18259,63;7088
2019-04-12;avellaneda 3431;2936,03;7087
2019-04-12;avellaneda tx2;1064,51;7086
2019-04-12;illia santamarina;8465,81;7084
2019-04-12;vicente jose tx2;6947,21;7083
2019-04-12;vicente grande tx2;5622,58;7082
2019-04-12;illia french;8534,78;7081
2019-04-12;el jaguel tx2;3698,03;7080
2019-04-12;san arieta;299,05;7079
2019-04-11;vicente grande tx2;6170,26;7077
2019-04-11;illia santamarina;12864,27;7076
2019-04-11;vicente jose tx2;8893,62;7075
2019-04-11;el jaguel tx2;9083,09;7074
2019-04-11;illia french;20427,56;7073
2019-04-11;marcos paz tx2;6228,73;7072
2019-04-10;pto lacroze;3179,52;7056
2019-04-10;pablo alberdi tx2;3693,29;7055
2019-04-10;avellaneda tx2;2212,82;7054
2019-04-09;liniers tx2;7940,3;6967
2019-04-08;avellaneda 1961;9511,28;6957
2019-04-08;colon;3232,22;6956
2019-04-08;san fernando tx2;5595,3;6955
2019-04-08;avellaneda 3431;6994,49;6954
2019-04-08;juan mansilla tx2;5270,36;6953
2019-04-08;san arieta;5265,27;6952
2019-04-08;dorrego olavarria;28499,87;6951
2019-04-08;nazca 2968 tx2;12474,26;6950
2019-04-08;bingocrovara tx2;1777,03;6947
2019-04-07;riva 7579 tx2;4139,23;6946
2019-04-07;caseros crovara tx2;7745,25;6945
2019-04-07;soler tx2;595,49;6944
2019-04-04;cesar;2314,27;6928
2019-04-04;silvio serrano;23168,08;6927
